group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,695,258,1,364,449684.536252439,2
0,0,1,696,69,1,105,35838.92432570178,2
0,0,1,697,151,1,218,298178.81803261023,2
0,0,1,703,727,1,1050,67069.2516783121,2
0,0,1,715,547,1,782,203679.4202772826,2
0,0,1,718,872,1,1262,4549.814325226875,2
0,0,1,718,872,1,1265,950.9320700917743,2
0,0,1,719,194,1,286,9286.34506884126,2
0,0,1,725,985,1,1427,208885.07414256036,2
0,0,1,726,496,1,708,567573.5960765332,2
0,0,1,729,213,1,307,777753.4773676265,2
0,0,1,730,688,1,993,302396.39217090607,2
0,0,1,730,688,1,994,223288.40121326596,2
0,0,1,733,49,1,72,185209.78769479226,2
0,0,1,734,173,1,254,1386823.931800425,2
0,0,1,737,958,1,1389,1367769.1924802437,2
0,0,1,740,746,1,1085,2990.387989114601,2
0,0,1,740,746,1,1086,510278.48496341705,2
0,0,1,741,890,1,1294,1541185.6986759305,2
0,0,1,746,192,1,282,28673.355491380174,2
0,0,1,747,137,1,187,618330.2462139279,2
0,0,1,749,241,1,335,125050.22853736926,2
0,0,1,749,241,1,336,65348.20721740512,2
0,0,1,750,611,1,874,456831.0598489493,2
0,0,1,752,816,1,1193,320072.2144008614,2
0,0,1,753,432,1,631,154253.1015428207,2
0,0,1,754,575,1,828,6426.940275513458,2
0,0,1,758,734,1,1061,556500.0999029651,2
0,0,1,767,20,1,34,201244.8130401969,2
0,0,1,768,206,1,297,445189.93035185337,2
0,0,1,773,341,1,485,67400.68064782358,2
0,0,1,774,992,1,1437,61503.7581152116,2
0,0,1,779,855,1,1243,28313.093064123368,2
0,0,1,781,25,1,41,176744.48999177478,2
0,0,1,781,25,1,43,1930000.0,2
0,0,1,784,558,1,800,413158.9906460121,2
0,0,1,786,502,1,713,1921961.126385212,2
0,0,1,786,502,1,714,1930000.0,2
0,0,1,788,337,1,477,835996.5304744095,2
0,0,1,789,16,1,27,1064704.7381581739,2
0,0,1,791,560,1,805,20219.298274362227,2
0,0,1,792,117,1,164,4418.57118218508,2
0,0,1,797,174,1,256,32922.61941617764,2
0,0,1,798,461,1,663,537585.8650650382,2
0,0,1,798,461,1,664,1897525.9846116006,2
0,0,1,801,475,1,684,142695.92582755908,2
0,0,1,806,878,1,1274,143612.15914185395,2
0,0,1,807,105,1,148,594275.6288930476,2
0,0,1,810,366,1,510,63724.29409323524,2
0,0,1,813,891,1,1296,123442.53554425109,2
0,0,1,814,164,1,241,5186.626658958849,2
0,0,1,815,548,1,785,30717.691437631147,2
0,0,1,822,603,1,861,335814.2104732096,2
0,0,1,822,603,1,862,126634.57442849874,2
0,0,1,827,899,1,1308,344150.30104391277,2
0,0,1,829,924,1,1334,15591.24174384343,2
0,0,1,831,374,1,521,686155.7523420453,2
0,0,1,836,473,1,680,160603.76650752872,2
0,0,1,837,530,1,749,14665.468700308036,2
0,0,1,840,311,1,431,938665.538568249,2
0,0,1,846,23,1,38,373739.0061264187,2
0,0,1,851,651,1,934,0.0,2
0,0,1,852,422,1,603,312242.08065343276,2
0,0,1,853,458,1,658,1921656.7636582851,2
0,0,1,857,5,1,5,992876.5146100074,2
0,0,1,861,273,1,383,220041.23132732883,2
0,0,1,863,922,1,1332,36926.86042427921,2
0,0,1,868,94,1,134,71953.54551650329,2
0,0,1,870,381,1,538,54195.1030010373,2
0,0,1,871,635,1,907,85631.4050706305,2
0,0,1,879,161,1,237,263526.7635285752,2
0,0,1,884,1000,1,1447,37170.9780169707,2
0,0,1,886,2,1,2,1237667.7124819756,2
0,0,1,886,2,1,3,1930000.0611760914,2
0,0,1,887,798,1,1166,41965.56646788157,2
0,0,1,890,994,1,1440,189896.07888388372,2
0,0,1,891,758,1,1098,317056.2488743365,2
0,0,1,893,627,1,896,93247.6420886505,2
0,0,1,893,627,1,897,45005.33251885749,2
0,0,1,900,444,1,645,173047.32436279615,2
0,0,1,901,202,1,294,1377660.8320510387,2
0,0,1,902,152,1,221,303279.28922867775,2
0,0,1,902,152,1,222,99891.99685873464,2
0,0,1,903,415,1,591,551135.2244666815,2
0,0,1,905,142,1,195,15177.246779743582,2
